timestamp,soc,soh,battery_voltage,battery_current,battery_temperature,charge_cycles,motor_temperature,motor_vibration,motor_torque,motor_rpm,power_consumption,brake_pad_wear,brake_pressure,reg_brake_efficiency,tire_pressure,tire_temperature,suspension_load,ambient_temperature,ambient_humidity,load_weight,driving_speed,distance_traveled,idle_time,route_roughness
2024-05-17 15:00:00,0.805159387098206,0.922269212431542,351.7127931377861,-33.98276117888665,25.86152475479767,610.6215827228223,47.54426342943941,1.0952451085286463,127.38539364859146,1513.9220415080308,20.5063629482224,0.2941035625202295,49.64774646542494,0.4898950206284533,23.81820851497425,30.89993045114221,418.6586156299508,21.29625827049388,40.19884423234566,523.5627346056056,94.13201191372757,9.6968788690564,0.1290502544211436,0.1817244059919724
2024-05-17 15:15:00,0.0015705845532746,0.9265222634322924,390.37277203564736,-167.84809691124826,32.6362028989336,156.61966819945138,47.22054465284561,0.226733011636571,171.07407978493333,1950.754270784524,25.766182259241145,0.9194173717909808,47.25267503684213,0.8093707666058463,33.66527508024789,33.4204774864304,147.1435159637086,21.93013569728545,43.68957814017287,780.3755780812171,94.32861345336752,2.442922707956769,8.19510135881545,0.1045805692006335
2024-05-17 15:30:00,0.9692094824620456,0.9093780472713068,360.0912007404273,-128.49012993921946,27.85521828204476,550.6479289281785,59.08626630937446,0.4301490421694488,151.52683645451822,4229.523933134758,22.154390432419035,0.2977782538994711,40.929351420173646,0.8607295644362694,31.92814356107247,33.292464929584284,107.46635386402,21.507320566446143,41.95806118029331,1946.017481521196,109.59660156474622,4.115066056851323,0.7836044386338409,0.1971321235520637
2024-05-17 15:45:00,0.9951156450335727,0.9470914472471892,389.93916951231984,-43.37612610909109,31.91887895736249,178.22748845893858,47.06180717162014,0.382076691734784,321.0491589536228,1703.5564971943545,25.33012021030101,0.1932562431754965,33.41484514820832,0.8157705744372774,30.5473349713161,25.52944028860143,111.12284108638566,21.717019539748183,32.78752235171385,582.6697321806525,42.49074507897861,1.504036416148965,0.8120345064541549,0.8887132718447844
2024-05-17 16:00:00,0.96906213005635,0.9489129308754728,392.7585490872223,-174.34225919621895,30.4988409799682,151.6055758257811,59.69400753799559,0.4322843081750154,176.38015577770466,1974.2008412041537,29.49541805792255,0.182548569288763,75.98526226968788,0.833416367353528,32.87772768829077,46.71833138357459,145.7687436742209,17.401976405183703,39.61524520213972,1615.3650493649584,54.06140429196768,2.7055301973499493,0.490167723788653,0.9187296621212024
2024-05-17 16:15:00,0.8288099772634914,0.950432624099739,235.7338237310153,-37.63247779417371,31.98970794240688,119.66724070161176,58.43015521965913,0.3310430712401314,134.40107221489615,1702.18515665605,22.32342058268688,0.1872667854540717,35.871025764515984,0.5533678138610005,33.239175010561894,33.75542125054824,195.46119879566064,11.958311806057754,43.68099040543159,966.259528775083,55.41334138722889,8.022821073633246,0.2994383803947545,0.1908017106316638
2024-05-17 16:30:00,0.8267307051222316,0.9553124493120926,356.39112714158114,-23.081441350927424,29.173597869954893,133.47887410631705,53.79472163566636,0.2270099047366037,190.1328658158876,1988.0327274504648,28.44742032390648,0.1868188664523083,81.5152211463196,0.8569009038496055,22.471663717010497,34.57342163062741,189.48041118276336,15.332334506547902,30.17821426767301,670.1868129720301,56.59321190375333,0.6502523460348897,8.313293661354313,0.7504963235079127
2024-05-17 16:45:00,0.944660125675556,0.4202401898193981,373.5584365589431,-169.9817764203684,33.69868321846441,166.8760670877574,43.739706717880814,0.2225777424026097,173.6826359810284,1641.7244751627425,66.08515598407051,0.1814402775933138,33.12249877637919,0.901146163483772,32.01176073357102,27.49093383133831,136.39947447920616,-4.676990459067931,88.08398948897278,912.5928523248048,56.03294799838028,0.722853492631329,7.04338209268448,0.229829913354394
2024-05-17 17:00:00,0.8139516457549819,0.5533159951266315,355.2916455440848,-48.8945909377875,56.77508528730918,143.859499056145,57.8230877909548,0.4551856193622348,135.3552666587788,1701.039214538582,29.77688202587949,0.2690488545320878,39.41020422902818,0.8726586460910508,34.243035886306856,28.94123814073623,102.76324759389207,-6.243639997887698,34.74797467068586,508.5243785998947,104.92986257229714,99.18880203162378,7.22524485160516,0.2421082388861083
2024-05-17 17:15:00,0.908470613854852,0.9613264869101228,366.5914672400328,-25.49874257541996,33.75610966796182,164.9120392088048,45.980467630139735,0.2758144862510029,128.42959929191414,1987.833442713782,27.77606255374379,0.2589748532758831,39.24281719502219,0.8338217512885583,30.50129475686297,30.79268896416509,109.82004706476243,16.597505980596086,32.96101124795803,872.9952090601654,45.41072440516268,9.310893929302406,0.43870609519931,0.2315156997234987
2024-05-17 17:30:00,0.8265844140078235,0.9764966868021918,357.0817450503101,-21.251235156625867,27.739041951419736,179.19703836108076,57.242666138856926,0.4728044022570387,163.6333722238437,1840.2582719564105,29.857715427631103,0.7965112623461607,35.288778052206965,0.9366640914994282,33.38943084111422,31.41320482804165,166.91742547921544,-2.370614912917022,34.5212787382222,756.0546277022149,56.19551933726247,74.85325644845975,0.4907334603252148,0.1977020957760072
2024-05-17 17:45:00,0.9791672286574862,0.937162651107887,206.13360683514267,-19.97608200737541,25.10327878040358,147.7520104657674,46.00908777924205,0.4358159039749361,160.8371425512889,1956.9662138784488,27.51839360806365,0.9259797932377382,83.11397908559354,0.9041211136836562,32.2649640715778,34.40025523778945,172.9940420876908,20.78016226494862,42.3294428695286,869.0210977167309,95.2916851763502,62.981179382793925,0.8400220930512884,0.1810885074605941
2024-05-17 18:00:00,0.0993613606871018,0.986530833322459,393.895883135625,-14.294801269378702,25.03364055668005,110.18751807561232,53.83615942664957,0.2725928547736582,109.4443011676561,1580.7164829512308,26.69841834091144,0.2963834552704163,87.57676622018698,0.827415634414405,34.39895490487477,33.831164455700424,130.72633834577283,19.77460076294387,40.993181733991854,520.5392493301968,53.27655363915773,0.6759192942601688,0.0781763281143745,0.2689875185640943
2024-05-17 18:15:00,0.9860613621043016,0.954998417124332,384.0563516128138,-16.26433014550704,27.709945697253104,164.04014986306595,42.8289579261286,1.697184654562471,395.94353505679067,1792.8734357142444,20.78012105454956,0.1103703618403074,32.47622711241422,0.8770405814488363,31.47320186300797,30.89515606121731,473.75997263251287,11.72276275522908,33.248769172304584,754.751947308322,43.62990163713265,9.202718290037604,0.1738872032314,0.2476539287701649
2024-05-17 18:30:00,0.8175741296196717,0.9886464878361304,219.7018093491885,-24.028128285553024,26.482572727283245,126.81704061576436,92.7891513382582,1.172486032178513,100.09414677974192,1868.00139414193,73.5785036216457,0.1686826084955096,30.96166199711079,0.4764126134073297,20.548271652019007,29.13283451928023,190.2388128876996,21.11637731907994,33.77520185332939,675.4947824499266,50.97594076220293,0.3993907722360545,0.6407468505459855,0.2987273454438333
2024-05-17 18:45:00,0.906854382259595,0.9221959310687614,361.4388637100603,-35.44395630559775,28.702866785557315,100.66437927028385,59.81309603963134,0.3127285445883718,172.63339873172853,1584.1488099401438,24.20688166467279,0.2581549183363761,43.086139544721455,0.4397299479705047,34.23068132564993,30.88137692783873,150.87712835618908,20.609200374402693,40.607322001202704,691.1998695696102,44.47712645672616,9.8094421782978,0.2483185851038412,0.2010462592625644
2024-05-17 19:00:00,0.8527992679080051,0.9211013013831688,391.1175095094719,-124.81523482575624,26.58329538183178,118.82630107768335,47.2055502390553,1.1567413516321456,177.79921651431698,1870.3687568803384,20.12409842131412,0.2101932199674268,47.96186493386486,0.8150216598012707,32.814972225866185,26.07969062063581,189.3355754933908,23.67761016937329,33.662039104599785,671.6390517304925,45.03113867439613,5.706632563565474,0.5409204302523766,0.8562634670542076
2024-05-17 19:15:00,0.8713044415292995,0.9746758927598906,202.86583580528523,-29.191942118238785,52.282756117558506,596.6801930534484,56.37526817058663,0.4321023052117377,172.61055949256624,1559.9847172000898,65.56931512814161,0.1438885590691634,48.4716035533461,0.8142896783779182,34.05534992736759,25.271032872467547,168.43998165329486,21.21732190023368,33.76408443759375,742.3531186838595,99.58807172414888,0.1402080268927097,8.256285567855686,0.7900122397173577
2024-05-17 19:30:00,0.8439427388076872,0.9121828772964024,370.83368255385113,-180.7026168088826,33.97117765807172,566.3450001474446,47.960568606382246,1.6005126509483802,110.47090363628828,1537.3140680314295,21.73022759601998,0.1426552560152313,46.82836511133584,0.8528003049319695,33.00993334636563,45.82438759975701,143.7177586380395,23.738309693461943,39.024301018018654,684.092837512658,58.1687216962574,96.54973279592492,0.7123038136522094,0.2233425325889415
2024-05-17 19:45:00,0.8466506385987994,0.9165773675507703,359.96486006498026,-12.73448474617669,29.282143081494144,116.22067210461122,40.22416249681726,0.4170752482205595,196.6735725391925,1535.1698231472658,20.27098756094933,0.2733445657896063,32.107287220055404,0.9063120807104202,34.95432137989433,26.175779678833376,145.96799278572465,23.37952070218354,48.74149052027397,947.9309493997504,90.53256767172716,2.854303312789246,0.1203727010924936,0.1662095610930579
2024-05-17 20:00:00,0.8205810648785377,0.9940775135889908,352.9020957487939,-32.871467693446725,25.760895993516773,116.26533704073718,58.33558967524233,0.4539159755692437,118.4593313105454,5808.196072925501,23.931957181959053,0.1225042891164907,88.03841486000942,0.843466865303649,31.523924318216444,32.253620526622186,126.77610015935986,-0.3205568234286104,39.79082550045151,919.138515419462,42.43364498911493,6.183253098289025,7.102086180837075,0.2845513186100009
2024-05-17 20:15:00,0.1282389204608069,0.9636993560759608,358.2610553146394,-15.971553942380666,28.35411001416077,121.3362975353764,44.81253398471455,0.3227533728011939,164.61163286261353,5696.676799622978,27.874960202399294,0.2277389632469414,31.560295173057952,0.8954677478842423,34.17833498168643,31.708327598693064,137.94603247709563,21.245895047440893,49.6991473747034,531.4462841261578,43.09761487590268,3.3387312801630733,0.895351702501882,0.100755465885572
2024-05-17 20:30:00,0.9172978954673944,0.9434953752747672,350.40145778035713,-20.216246332840345,27.522396399969264,593.3679546939597,56.73975177608671,0.4197715862507097,125.8346826919641,1681.6909861030626,20.637591994998253,0.1354446173964624,36.87618761052098,0.595392595558672,31.810931332408288,34.76604360794397,106.29705503043655,20.72498133807833,37.258079918896655,646.4426438955752,50.03963498580241,7.661077319378214,0.9496877240677888,0.2388618751412057
