timestamp,soc,soh,battery_voltage,battery_current,battery_temperature,charge_cycles,motor_temperature,motor_vibration,motor_torque,motor_rpm,power_consumption,brake_pad_wear,brake_pressure,reg_brake_efficiency,tire_pressure,tire_temperature,suspension_load,ambient_temperature,ambient_humidity,load_weight,driving_speed,distance_traveled,idle_time,route_roughness,maintenance_type
2024-11-16 07:00:00,0.1628914118660168,0.9966754537488912,356.9033595787112,-18.01796531854876,26.446418816742163,119.05411133656828,95.73638151632026,1.1699948251128456,140.95845806850696,1625.9779047038296,23.588462864642924,0.2839550584465762,40.23549049650272,0.8958113580675884,31.60049223608523,30.858454819749795,161.0293527284178,23.65172568736621,89.209113679836,1512.5603624638118,46.37767635280734,4.802042122248671,0.0636092526728911,0.1349477090928765,0
2024-11-16 07:15:00,0.8079682373189312,0.92537933012095,210.65260138047788,-13.68543807744922,31.111274477876314,108.04465227030845,56.479398146099975,1.3282073644685926,135.5852186809597,1986.613342948226,73.98817353709711,0.2252657902217002,41.17031032765309,0.42192902705735,33.53615794263997,26.016836490241,150.2336349615312,20.10204990714569,45.67710408706528,1580.520566189481,45.21022499166799,6.972323480740023,0.6771253327605964,0.9458932075573454,1
2024-11-16 07:30:00,0.857624325174847,0.9964567878526244,359.07565198536696,-43.62275755599191,45.633185316195735,153.36441607445195,55.44899485535715,0.2569316404296468,122.6837544138926,5090.01764299602,72.34784633706037,0.1496406158345956,39.42148811762266,0.8798989897382381,32.10373891193956,28.75485720241999,126.36860186841837,19.229420446524227,34.06062618536705,1665.306051341256,42.31811474530992,3.5205452774644472,0.7009440890014629,0.1927062233947301,2
2024-11-16 07:45:00,0.9207020972405726,0.988627940790102,366.7752688457311,-170.0731009343589,30.598352877972623,179.0334761453677,52.38324545900558,0.2822630171949066,100.35614207669003,1656.048708727819,27.96575941139972,0.8444198851139567,37.39777685907791,0.9422009518117336,20.64433470188609,26.10714866615839,410.21711686784846,19.029010150365053,42.6215165795159,533.2081331301611,41.07490826998989,2.391936746559554,0.908954083657658,0.1712999000089828,1
2024-11-16 08:00:00,0.9697476129564926,0.9627186216058804,354.5280045607929,-19.63151222910361,31.07583146964348,171.67605101493643,93.04039156050943,0.2640453297104775,159.78234473639344,1618.405380717613,20.643439244559044,0.2167088196637711,30.631722963915067,0.8700643309346311,32.59568032217468,31.918666926637563,153.77914822821705,10.517540769535398,92.96238048920948,964.6404038718924,47.48290766721272,1.1492268792958094,8.835659209799305,0.1270751907874575,3
2024-11-16 08:15:00,0.8637375760192098,0.945320872565217,374.706912771374,-36.25158766664241,26.257567185899,170.12221655842544,59.64294674821552,0.238307585308508,145.1630178431866,5898.014008804415,25.776893653851964,0.1492611438285055,77.70005988466262,0.914664165593855,33.05618608289613,53.03566430388652,149.68839248286304,20.110150686998622,43.12536146594901,853.2546758904232,47.71618619427735,6.1126800685905005,0.18545991284787,0.1346132714483958,0
2024-11-16 08:30:00,0.8978626906282529,0.943728967687414,392.435026261537,-49.43582335570674,30.77861211853282,162.8013484285527,59.31557851191408,0.4747762636594915,335.81403262200666,1896.0956682078977,76.69027484641191,0.8855514654050713,49.431527033151326,0.8994933510634772,33.23380583944655,25.528397150423643,191.090833303264,20.958507021990616,37.42848947011301,638.2280353721292,42.12330369925263,2.297821211407673,0.1672399288870155,0.2959619212706653,0
2024-11-16 08:45:00,0.959472127810685,0.9302829532928658,376.739705002302,-24.271096263411355,27.44887585857595,123.0718493614049,99.42171646566504,0.3797743457109614,189.90461258191368,1772.914317580813,27.423753428434257,0.2603645002848038,44.11703212129997,0.4987318280725278,32.84647132705442,31.55127553131308,131.81781605877302,15.166556191558762,33.441742610235885,517.5523255458622,49.1127210140906,4.908549893800675,0.0693441511417052,0.1133713301755003,0
2024-11-16 09:00:00,0.9143750451985518,0.960374351666338,372.5283274517578,-16.761737548734878,25.30315663778719,688.4728579968796,45.77983813044435,1.0894038195024969,163.66509921222118,4590.617673205495,29.30710843985021,0.1140782634792136,49.93553063297456,0.8671903761098667,34.687666163902264,53.09909936344415,152.46961502817106,24.63803085444642,36.380353620663904,743.6432895813257,51.22520073912975,8.550269293423126,0.6951016094114388,0.1250469965180748,0
2024-11-16 09:15:00,0.817750725543516,0.976343701593014,383.0176449028705,-156.64110284907736,30.090850548300114,174.48964877043738,40.42093632806444,1.0106681337184278,126.743546625666,1930.841404912452,21.56333823161643,0.1862240095173301,47.76750048171552,0.8081262616875389,24.227199759827126,48.34651623223193,172.0118304141987,10.547726131969918,36.07911410100604,861.4245988885641,56.20070157662927,9.359113162508532,0.9291649111571958,0.1988433942545899,0
